No.,Image,Url,Description
22,,https://i.pinimg.com/474x/9a/70/41/9a7041970746173f91009ef60f7cae1a.jpg,
23,,https://tse4.mm.bing.net/th?id=OIP.03q752JYO7cuNXZ4dNF2GgHaHa,
24,,https://tse3.mm.bing.net/th?id=OIP.5Muvb-Tmx04jHhGnXUaHCgHaE8,
25,,https://tse3.mm.bing.net/th?id=OIP.AezN2PZ1wbGChDTIuSCKAQHaD4,
26,,https://tse1.mm.bing.net/th?id=OIP.8zUrrlGj8Sqr_vHUqghIkQHaHZ,
27,,https://tse1.mm.bing.net/th?id=OIP.qUz0kntoi6SrXeTcD_9bawHaGj,
28,,https://tse3.mm.bing.net/th?id=OIP.EWy22fZItjz9Fdrel1ra9gHaJQ,
29,,https://tse2.mm.bing.net/th?id=OIP.Qe8MURY0lPBB_wVtWYMTDQHaE8,
30,,https://tse4.mm.bing.net/th?id=OIP.FDqaThxrFWuTGLLeTEUUUwHaE8,
31,,https://tse4.mm.bing.net/th?id=OIP.bV19c8z84KIsf9O8mIRf7QHaLH,
32,,https://tse2.mm.bing.net/th?id=OIP.ntGC5_b9Igxk51nKYr05BAHaE7,
33,,https://i.pinimg.com/474x/a1/a9/e5/a1a9e5e14d69aa4145ed1b48e5f62aee.jpg,
34,,https://tse3.mm.bing.net/th?id=OIP.JfARCCaZYgFWvrFjq6F1LwHaF7,
35,,https://tse2.mm.bing.net/th?id=OIP.NYY8nIQsdr4KjZ6b4_KYCwHaEL,
36,,https://tse2.mm.bing.net/th?id=OIP.E4kmBXC--joiADFERwyszgHaFj,
37,,https://tse3.mm.bing.net/th?id=OIP.BLFVBxSkOeqPomp8Y8nl3gHaKX,
38,,https://tse4.mm.bing.net/th?id=OIP.tvYVb34WV_g5P8voC3rpEgHaEL,
39,,https://tse1.mm.bing.net/th?id=OIP.uST0narRxtXp-S9D5yZqJAHaE8,
40,,https://tse1.mm.bing.net/th?id=OIP.MeWZptQTr5PKIFE_2YMcQQHaE8,
41,,https://tse1.mm.bing.net/th?id=OIP.TUSxznlZ-pm9e7PJmJY6rAHaET,
42,,https://tse3.mm.bing.net/th?id=OIP.skb4MPb98kiNQxudBhUYcgHaE8,
43,,https://tse1.mm.bing.net/th?id=OIP.al91yeTyy7vpFqaqGXY6NQHaE8,
44,,https://tse4.mm.bing.net/th?id=OIP.Gp7XKS55fsWi6vIwKEqnkwHaFP,
45,,https://tse2.mm.bing.net/th?id=OIP.LGv1xX68KwBmP1bdhiqKRAHaLH,
46,,https://tse3.mm.bing.net/th?id=OIP.L92Iw4KnSCa_5_dTgSC_NgHaEK,
47,,https://tse4.mm.bing.net/th?id=OIP.H-0p1j8Y9Ssp4CTCHWwLcQHaFP,
48,,https://tse3.mm.bing.net/th?id=OIP.DFMeanILHWsYaCB3mlbMWQHaEL,
49,,https://tse3.mm.bing.net/th?id=OIP.2-a1fLndE6rah_Ht4CLfkAHaFL,
50,,https://tse3.mm.bing.net/th?id=OIP.UPBvkmNex5eodua_ouAVtgHaFO,
51,,https://tse1.mm.bing.net/th?id=OIP.5c0JEAbshUhQBDkiTHV8rAHaGv,
52,,https://tse3.mm.bing.net/th?id=OIP.cQdSaqFH5FpTA4IS1xhKNgHaEL,
53,,https://tse3.mm.bing.net/th?id=OIP.hZH4LQiXYGlqZ9_TVq04vQHaEo,
54,,https://i.pinimg.com/474x/2d/9c/57/2d9c57f2eaf8ce77cc9247bc35883591.jpg,
55,,https://i.pinimg.com/474x/5b/d2/05/5bd2058f35e10062f6d4f8d53340be80.jpg,
56,,https://i.pinimg.com/474x/ba/7f/97/ba7f9708905594d88b8245500c445520.jpg,
57,,https://tse3.mm.bing.net/th?id=OIP.BoYIE8Q8hXDrwKKn2aViqgHaE8,
58,,https://tse2.mm.bing.net/th?id=OIP.hNl7FKY-F-iJfnfzzHJlWwHaGe,
59,,https://i.pinimg.com/474x/48/b8/10/48b810328182d417285c8e428f92b695.jpg,
60,,https://tse1.mm.bing.net/th?id=OIP.vq4Xph5Uf4LMCLxPsQ6SbAHaEK,
61,,https://tse3.mm.bing.net/th?id=OIP.OMl32rcAHowBY245WdQ0mQHaEK,
62,,https://tse2.mm.bing.net/th?id=OIP.NDQP83Ky2HDoKaw_ka7ZmQHaFj,
63,,https://www.seriouseats.com/thmb/qXeK22dZmgG3uMrV1wNt4PqNrmo=/750x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/20231204-SEA-VyTran-BunChaHanoi-19-f623913c6ef34a9185bcd6e5680c545f.jpg,
64,,https://grantourismotravels.com/wp-content/uploads/2018/04/Vietnamese-Bun-Cha-Recipe-Chargrilled-Pork-Patties-Pork-Belly-Noodles-Herbs-Copyright-2022-Terence-Carter-Grantourismo-T-500x375.jpg,"Bún Chả Hà Nội
New recipe coming soon.
Grilled pork belly and pork patty soak in a warm sweet and savory fish sauce broth.
Simple but delicious 😋 Don’t forget to turn on your notifications. Join me daily on my story for secret recipe and tips."
65,,https://i.pinimg.com/474x/36/4b/89/364b897b1d781a2102748180deac9843.jpg,
66,,https://www.seriouseats.com/thmb/RVQswesfBmQiHq4IrpViT84-1mE=/750x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/20231204-SEA-VyTran-BunChaHanoi-22-f8b6e4838ceb4807b92368052c79e8f9.jpg,
67,,https://i.pinimg.com/474x/32/36/38/3236389113fed70e9d9469211c728d23.jpg,
68,,https://i.pinimg.com/474x/37/c8/4e/37c84edb584a18d14c89bf4f41af9bb2.jpg,
69,,https://i.pinimg.com/474x/5d/bf/76/5dbf764144911db4720ae3e111d1d63b.jpg,
70,,https://i.pinimg.com/474x/bf/27/af/bf27af346e4366a5ac6774715fad7646.jpg,
71,,https://i.pinimg.com/474x/ec/46/b3/ec46b3511f4f77828122e0deb12db042.jpg,
72,,https://static.vinwonders.com/production/bun-cha-ha-noi-banner.jpg,
73,,https://i.pinimg.com/474x/14/52/9f/14529fc31666d680257b650d6db07121.jpg,
74,,https://i.pinimg.com/474x/e0/f1/94/e0f1940186735b0b7f8c1e4af4be8bc7.jpg,
75,,https://i.pinimg.com/474x/d2/d4/46/d2d4468fcd060fc32e1d8e6702b838f7.jpg,
76,,https://i.pinimg.com/474x/db/f1/e2/dbf1e2b330e0d25df937011dcc4ad921.jpg,
77,,https://i.pinimg.com/474x/8f/15/2c/8f152c3b7e45055e46e960a836af2391.jpg,
78,,https://i.pinimg.com/474x/07/46/33/074633e7b1dcde8c77836f0b27b79692.jpg,
79,,https://i.pinimg.com/474x/f4/83/65/f48365b68f24f241daab36e4de96f3de.jpg,
80,,https://i.pinimg.com/474x/d3/6b/5e/d36b5e29736db6ed1e26b7af2c009d19.jpg,
81,,https://spirit.vietnamairlines.com/old/tintuc/NewsDK/138/637800265028267651.png,
82,,https://i.pinimg.com/474x/6a/8d/ea/6a8deaea6e03a609c089f935a59be437.jpg,
83,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdblxohrkkb0a@resize_ss576x330,Cô Phương - Bún Chả Thịt Nướng
84,,https://mms.img.susercontent.com/vn-11134517-7r98o-lqzxyi30oiop44@resize_ss120x120!@crop_w120_h120_cT,
85,,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsvck66l98k987@resize_ss576x330,
86,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhuhpso31ej72@resize_ss640x400,
87,,https://cdn.vntrip.vn/cam-nang/wp-content/uploads/2017/08/bun-cha-ha-noi-1.jpg,
88,,https://i.pinimg.com/474x/0e/27/fc/0e27fcce57e10f451f0c2dc59f606717.jpg,
89,,https://mms.img.susercontent.com/vn-11134517-7r98o-lr4a3kcvunbt24@resize_ss120x120!@crop_w120_h120_cT,
90,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwi4r06lec4bef@resize_ss576x330,
91,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwde0a9oom3fbc@resize_ss576x330,
92,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw92317ny21n83@resize_ss640x400,
93,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwglxqnw7eu13c@resize_ss640x400,
94,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgjbuh4p90bf3@resize_ss640x400,
95,,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwc41q39n93t8f@resize_ss640x400,
96,,https://i.pinimg.com/474x/c3/fe/42/c3fe422e626bc18e1e0b85082945c09b.jpg,
97,,https://i.pinimg.com/474x/bc/8c/40/bc8c40379677d1a3fbd429567f8af04a.jpg,
98,,https://i.pinimg.com/474x/e7/f2/05/e7f205d9a3de493d3bfe644fdec7ac89.jpg,"Intense and flavour filled Vietnamese dish, rich in fresh herbs and layered with smokey notes. Who knew healthy food could taste this delicious!"
99,,https://i.pinimg.com/474x/20/ed/21/20ed21ed490528155557a0100bd33704.jpg,
100,,https://i.pinimg.com/474x/9c/22/c5/9c22c5b901d5227ec94366ba4fac70ca.jpg,
101,,https://i.pinimg.com/474x/8c/6f/9f/8c6f9fd1060ef446003932f86b1c550e.jpg,
102,,https://i.pinimg.com/474x/74/96/a0/7496a012d2d2bb13730d0a09f4c5e5e5.jpg,
103,,https://static.vinwonders.com/production/bun-cha-ha-noi-02.jpg,
104,,https://i.pinimg.com/474x/9a/e0/0b/9ae00b5bf622ce0888331945a1341206.jpg,
105,,https://i.pinimg.com/474x/0b/66/14/0b66147230dfdb32598dd627e08513d5.jpg,Vietnamese Grilled Pork Meatballs with Noodles (Bun Cha) is a classic dish featuring flavorful and juicy pork meatballs. Learn the authentic way to cook it.
106,,https://i.pinimg.com/474x/fd/f4/97/fdf4976b7465358d77913114b770eb6e.jpg,
107,,https://i.pinimg.com/474x/a7/62/4a/a7624a478d277343c86e9e8750174124.jpg,
108,,https://i.pinimg.com/474x/8e/f4/73/8ef4738ad511ab2859a358b466e103b2.jpg,
109,,https://i.pinimg.com/474x/e2/de/0f/e2de0fa5bdd729cd08c0238bc9eb1c16.jpg,
110,,https://i.pinimg.com/474x/94/43/57/9443572697cfa5a4cd098682434ce78b.jpg,Atraditional Vietnamese recipe for bun cha hanoi with ground pork meatballs andvermicelli noodles served with an umami-rich dipping sauce and pickled veggies.
111,,https://i.pinimg.com/474x/e6/1b/e4/e61be4f5afae286641d2580df682f4aa.jpg,Atraditional Vietnamese recipe for bun cha hanoi with ground pork meatballs andvermicelli noodles served with an umami-rich dipping sauce and pickled veggies.
112,,https://i.pinimg.com/474x/54/aa/5c/54aa5ca121fea429c4a8eb3af87299fe.jpg,
113,,https://i.pinimg.com/474x/32/5b/62/325b62d414fb69b138052082747d45ea.jpg,
114,,https://i.pinimg.com/474x/ea/bd/02/eabd024afef853a5d20bead7beb01cce.jpg,"Avez-vous goûté cette spécialité à Hanoi ??? 😍😍😍VOYAGE AU VIETNAM HORS DES SENTIERS BATTUS🙂🙂🙂🙂😃 Voyage sur mesure au Vietnam 🇻🇳 avec agence de voyage locale au Vietnam 🇻🇳 sans passer par intermédiaire http://voyage-vietnam.com ou http://voyagesviet.com #agence_de_voyage_vietnam,#voyagesviettravel, #guide_francophone_vietnam,"
115,,https://i.pinimg.com/474x/e6/a9/b9/e6a9b9244a19d508c23568ef174668a3.jpg,
116,,https://i.pinimg.com/474x/30/68/20/3068207e4692c7242998dfff351e635c.jpg,
117,,https://i.pinimg.com/474x/31/96/07/319607449ab43d1afbcbe77861bb1bfa.jpg,
118,,https://i.pinimg.com/474x/ff/f7/65/fff7659364507c5fb12cf5b5474718d4.jpg,
119,,https://i.pinimg.com/474x/e4/69/d5/e469d5e79ae8043ffa25bb1608615f72.jpg,
120,,https://i.pinimg.com/564x/c9/bc/e1/c9bce1ecd2b97c1c5ecbce82e5f9ba61.jpg,Top 8 quán bún chả Hà Nội ngon trứ danh ở vùng đất Hà Thành - RiverTour.vn Xem thêm tại https://rivertour.vn/cam-nang-du-lich/am-thuc/top-8-quan-bun-cha-ha-noi-ngon-tru-danh-o-vung-dat-ha-thanh-rivertour-vn/
121,,https://i.pinimg.com/474x/80/f8/d7/80f8d78da6199061ed70171bec7ad183.jpg,"Nguyên liệu (6 – 8 phần ăn)

A. Phần thịt
70 g đường
150 ml nước nóng
450 g thịt nạc vai hoặc ba chỉ, chọn phần có cả nạc lẫn mỡ
450 g thịt lợn xay, chọn phần có nhiều mỡ một chút
50 g (6 – 8 củ) hành khô/ hành hương
15 g tỏi (1/2 củ tỏi nhỏ, nếu là tỏi nước ngoài thì 3 – 5 tép)
nước mắm
dầu hào (oyster sauce)

B. Rau ăn kèm
400 gram đu đủ xanh, cà rốt, su hào
25 gram (2 tbsp) đường
15 ml/ 1 thìa canh (1 tbsp) nước chanh hoặc dấm 
3/4 thìa cafe (tsp) bột nêm hoặc muối
rau sống các loại: xà lách, rau mùi, tía tô, kinh giới… 

C. Nước chấm (Tỉ lệ mà mình hay dùng là 1 đường: 2/3 nước chanh: 1 mắm: 7 nước)
25 gram đường (khoảng 1.5 thìa canh/ tbsp)
15 – 18 ml nước cốt chanh hoặc dấm (khoảng 1 thìa canh/ tbsp)
175 ml nước (khoảng 11 – 12 thìa canh/ tbsp)
15 – 20 ml nước mắm (khoảng 1 – 1.5 thìa canh)
tỏi, tiêu, ớt – tuỳ khẩu vị 
1.5 kg bún tươi hoặc 0.5 kg bún khô "
122,,https://i.pinimg.com/564x/2c/1d/e1/2c1de1ce67793a4a331a51c373fb0d6b.jpg,
123,,https://i.pinimg.com/564x/2f/b1/59/2fb159c5df6bb6a15c8b8ed4c7fe5e1f.jpg,Atraditional Vietnamese recipe for bun cha hanoi with ground pork meatballs andvermicelli noodles served with an umami-rich dipping sauce and pickled veggies.
124,,https://i.pinimg.com/474x/7d/98/11/7d98118f8a2d90d45f0a17f77c1fb316.jpg,
125,,https://i.pinimg.com/564x/3b/9b/55/3b9b55b8825fa75e3ce3b5dee39fd5c5.jpg,"Nguyên liệu
Thịt
• 1 lb Pork shoulder
Rau
• 1 Carrots
• 1 Cilantro and mint, leaves
• 1 tsp Garlic
• 3 tbsp Lemongrass
• 1 Peanuts, roasted
• 2 tbsp Shallot
• 1 Shallots, Fried
Gia vị
• 1/4 tsp Chili garlic sauce
• 5 tbsp Fish sauce
• 2 tbsp Honey
• 2 1/2 tbsp Lime juice, fresh
Mì ống và ngũ cốc
• 8 oz Vietnamese rice vermicelli noodles, Cooked
Bột nướng & gia vị
• 1 tsp Black pepper, ground
• 1 tsp Chinese 5-spice, powder
• 1 tsp Kosher salt
• 2 tbsp Sugar
• 1 tsp Turmeric
Dầu và giấm
• 4 tbsp Vegetable oil
• 1 tbsp White vinegar
Chất lỏng
• 1 cup Water
Khác
• 1 teaspoon ground annatto seed"
