No.,Image,Url,Description
45,,https://i.ytimg.com/vi/NBptvwOh_3M/maxresdefault.jpg,
46,,https://cdn.tgdd.vn/2021/08/CookProduct/1200-1200x676-67.jpg,
47,,https://i.ytimg.com/vi/slgmIwoC7Ng/maxresdefault.jpg,
48,,https://cdn.tgdd.vn/Files/2021/11/02/1395156/huong-dan-lam-ca-chem-hap-hong-kong-ngon-nhu-nha-hang-202111020105243466.jpg,
49,,https://bepmina.vn/wp-content/uploads/2021/08/ca-chem-hap-xi-dau-cuon-banh-trang.jpeg,
50,,https://i.pinimg.com/originals/ca/a8/f3/caa8f3551840da734a3a459d0b5aebcb.jpg,
51,,https://afamilycdn.com/150157425591193600/2023/5/8/ed05cd9707e3434ca1891c93fa029b37-16835341282611518235210-1683537410102-16835374106451088555262.jpeg,
52,,https://i.ytimg.com/vi/1hX_mDnSepI/maxresdefault.jpg,
53,,https://cdn.tgdd.vn/2021/11/CookDish/cach-lam-ca-ngu-hap-sa-cuon-banh-trang-cham-mam-chua-ngot-cuc-avt-1200x676.jpg,
54,,https://cdn.sgtiepthi.vn/wp-content/uploads/2022/12/canuchapcuoncbanhtrang-01.jpg,
55,,https://assets.tmecosys.com/image/upload/t_web767x639/img/recipe/ras/Assets/03a72a3e-9d36-4167-8817-a2207b00f07e/Derivates/78bfa989-9e78-4155-a90d-704be6306073.jpg,
56,,https://cdn-www.vinid.net/c38d2865-ca-hap-8.jpg,
57,,https://cdn.tgdd.vn/Files/2021/10/27/1393808/cach-lam-ca-dieu-hong-hap-cai-thia-thanh-mat-ngot-vi-de-thuc-hien-202110270826543682.jpg,
58,,https://bepmina.vn/wp-content/uploads/2021/05/ca-qua-hap-bia.jpeg,
59,,https://images2.thanhnien.vn/Uploaded/hoangnam/2021_10_10/17b-ca-nuc-1999.jpeg,
60,,https://cdn.tgdd.vn/Files/2020/02/14/1236363/ca-hap-xi-dau-thom-ngot-cuc-ky-de-lam-202103251602566288.jpg,
61,,https://i1-giadinh.vnecdn.net/2023/09/01/Thanh-pham-2-2-4068-1693553462.jpg?w=680&h=0&q=100&dpr=2&fit=crop&s=cJaba9DDNmjkSexu8aQVhg,
62,,https://catamgiong.com/wp-content/uploads/Cach-nau-ca-tam-hap-xi-dau-ngon.jpg,
63,,https://cdn3.ivivu.com/2021/03/cach-lam-ca-chem-hap-xi-dau-sieu-ngon-ai-cung-nen-biet-ivivu-2.jpg,
64,,https://thucphamquocte.vn/wp-content/uploads/2021/11/Ca-cam-hap-xi-dau-600x400.jpg,
65,,https://images.elipsport.vn/anh-seo-tin-tuc/2021/12/8/ca-hap-xi-dau-3.jpg,
66,,https://toplist.vn/images/800px/ca-chep-hap-xi-dau-752886.jpg,
67,,https://cdn.tgdd.vn/2021/10/CookDish/cach-lam-ca-nuc-hap-xi-dau-dam-da-thom-ngon-kho-cuong-avt-1200x676.jpg,
68,,https://cdn.tgdd.vn/2020/10/CookProduct/shqer-1200x676.jpg,
69,,https://images.elipsport.vn/anh-seo-tin-tuc/2021/12/8/ca-hap-xi-dau-1.jpg,
70,,https://monngonmoingay.com/wp-content/uploads/2020/09/ca-hap-tau-xi-880.webp,
71,,http://cdn.tgdd.vn/Files/2021/02/22/1329606/cach-lam-ca-mu-hap-xi-dau-chuan-nha-hang-thit-ca-chac-khong-tanh-202102222011518133.jpg,
72,,https://toplist.vn/images/800px/ca-bon-hap-xi-dau-1031760.jpg,
73,,https://i.pinimg.com/564x/21/c1/6a/21c16a11fa78ecf909fad50b7bf3c417.jpg,"Vietnamese Fried Fish with Soy Sauce (Ca Chien Xi Dau)
Nguyên liệu
Hải sản
• 2 Tilapia fish or any fish, whole red
Nguyên liệu
• 1 Cilantro
• 2 Garlic cloves
• 1 knob Ginger
• 1 Green onions
Gia vị
• 1 tbsp Fish sauce
• 1 tbsp Oyster sauce
• 2 tbsp Soy sauce
Bột nướng & gia vị
• 1/2 tsp Black pepper, ground
• 1/3 cup Cornstarch
• 2 tbsp Granulated sugar
• 1 tsp Sea salt
Dầu và giấm
• 2 tbsp Oil
Chất lỏng
• 1/4 cup Water
Khác
• 1/4 teaspoon MSG
https://www.vickypham.com/blog/vietnamese-fried-fish-soy-sauce-ca-chien-xi-dau"
74,,https://cdn-www.vinid.net/1d39f853-cach-lam-ca-qua-hap-xi-dau.jpg,
75,,https://toplist.vn/images/800px/ca-hoi-hap-xi-dau-752927.jpg,
76,,http://www.hoidaubepaau.com/wp-content/uploads/2016/02/ca-mu-hap-xi-dau.jpg,
77,,https://i.ytimg.com/vi/_5FGGOY6pIM/maxresdefault.jpg,
78,,https://images.elipsport.vn/anh-seo-tin-tuc/2021/12/8/ca-hap-xi-dau-2.jpg,
79,,https://daubepgiadinh.vn/wp-content/uploads/2018/12/ca-dieu-hong-hap-xi-dau.jpg,
80,,https://cdn-www.vinid.net/1fc6857f-cach-lam-ca-dieu-hong-hap-xi-dau.jpg,
81,,https://haithuycatering.com/image/5c67ab48e4a8d6393ff87515/thumbnail.jpg,
82,,https://cdn-www.vinid.net/515194a8-ca-mu-hap-xi-dau.jpg,
83,,https://haithuycatering.com/image/5c67b9fee4a8d6393ff87549/thumbnail.jpg,
84,,https://i.pinimg.com/564x/03/11/bb/0311bb7adffa2e5b98e346e2b7d6aa6f.jpg,Cá mú hấp tàu xì của Hà Tăng Xem thêm tại https://congthucmonngon.com/2020/09/21/ca-mu-hap-tau-xi-cua-ha-tang/
85,,https://i.pinimg.com/564x/4d/fd/a4/4dfda430b441202784adbbb763cf2498.jpg,
86,,https://magazine.foodpanda.my/wp-content/uploads/sites/12/2020/02/cropped-Braised-fish-C%C3%A1-Kh%C3%B4-To.jpg,
87,,http://file.hstatic.net/200000312673/article/ca_basamaster_cat_khoanh_kho_to_dam_vi__dua_com_0c734ec0508544769a927c1d0b2f7e33.jpeg,
88,,https://banhran.vn/wp-content/uploads/2021/11/hinh1-ca-loc-kho-to.jpg,
89,,https://i.pinimg.com/736x/ff/dc/0e/ffdc0e7252bf0aeb8778d55b4eb2a178.jpg,
90,,https://sieungon.com/wp-content/uploads/2017/10/ca-loc-kho-to.jpg,
91,,https://cdn.tgdd.vn/Files/2019/09/02/1194292/cach-lam-ca-loc-kho-to-ngon-com-chuan-vi-mien-nam-202208301450142980.jpg,
92,,https://i.ytimg.com/vi/XxIEUbLIeeM/maxresdefault.jpg,
93,,https://i.pinimg.com/474x/a5/c1/db/a5c1db875ab488895f20093703a6aa5d.jpg,
94,,https://www.cet.edu.vn/wp-content/uploads/2018/04/ca-kho-to.jpg,
95,,https://bepmina.vn/wp-content/uploads/2023/07/cach-lam-ca-ba-sa-kho-to.jpeg,
96,,https://www.wokandkin.com/wp-content/uploads/2020/12/Ca-Kho-To-Close-Up-saved-for-web.png,
97,,https://cdn.tgdd.vn/Files/2021/08/21/1376686/cach-lam-ca-lang-kho-to-dam-da-thom-ngon-hap-dan-tai-nha-202112310916098325.jpg,
98,,https://chinsungon.com/wp-content/uploads/2020/05/nuoc-mam-masan-9.jpg,
99,,https://chedoan.com/wp-content/uploads/2023/04/cach-lam-ca-chach-kho-to-1.jpeg,
100,,https://haisancoto.com/uploads/images/ca-thu-kho-to-thom-ngon-de-lam.jpg,
101,,https://blogcdn.muaban.net/wp-content/uploads/2022/03/ca-kho-to-1.1.jpg,
102,,https://2monngonmoingay.com/wp-content/uploads/2022/08/maxresdefault-5.jpg,
103,,https://bepxua.vn/wp-content/uploads/2021/09/ca-kho1.jpg,
104,,https://cdn.tgdd.vn/Files/2021/02/23/1329799/bi-quyet-nau-ca-kho-to-ngon-chuan-vi-ca-dai-mau-sac-chuan-dep-202208271627215315.jpg,
105,,https://monngonmoingay.com/wp-content/uploads/2015/08/11.cabonglaukhoto2.png,
106,,https://i.ytimg.com/vi/D8UQywSuOBg/maxresdefault.jpg,
107,,https://4.bp.blogspot.com/-7RRKdMlQE14/V-Q0kBWJ2BI/AAAAAAAABIQ/fNK0BI6Kquk5Vg7wlbLjJdheFbHVBZuGACLcB/s1600/_DSC3224_ret.jpg,
108,,https://vncooking.com/files/cuisine/2019/02/03/ca-basa-kho-to-no11.jpg,
109,,https://daubepgiadinh.vn/wp-content/uploads/2017/08/ca-bong-kho-to.jpg,
110,,https://i.pinimg.com/474x/b7/c1/a4/b7c1a4cd271f6bc8a943d40f78f5e854.jpg,
111,,https://img-global.cpcdn.com/recipes/2a9dd803c1372ee2/680x482cq70/ca-ro-kho-t%E1%BB%99-mon-ngon-th%E1%BB%9Di-th%C6%A1-%E1%BA%A5u-recipe-main-photo.jpg,
112,,https://cdn.tgdd.vn/Files/2020/06/21/1264393/cach-lam-ca-basa-kho-tieu-dam-da-huong-vi-an-bao-nhieu-chen-com-cung-chang-ngan-202208311434537282.jpg,
113,,https://www.huongnghiepaau.com/wp-content/uploads/2016/05/ca-loc-kho-to-tham-dam-gia-vi.jpg,
114,,https://cakholangvudai.org/wp-content/uploads/2015/03/ca_bop_kho_to.jpg,
115,,https://yummyday.vn/uploads/images/cach-lam-ca-keo-kho-to.jpg,
116,,https://i.pinimg.com/564x/db/75/84/db75848ec7f1045fb00b7b450e37060d.jpg,
117,,https://cdn.tgdd.vn/2022/06/CookDish/cach-lam-ca-trau-kho-to-thom-ngon-dam-da-cho-bua-com-gia-dinh-avt-1200x676-1.jpg,
118,,https://maisonmando.com/wp-content/uploads/2021/04/ca-ro-kho-to.jpg,
119,,https://i.ytimg.com/vi/ST5lip1i24U/maxresdefault.jpg,
120,,https://cdn.24h.com.vn/upload/3-2022/images/2022-07-31/Cong-thuc-lam-ca-kho-to-tai-nha-cuc-don-gian-ngon-maxresdefault-1659234327-390-width1280height720.jpg,
121,,https://bepxua.vn/wp-content/uploads/2020/10/ca-loc-kho-fb.jpg,
122,,https://i1-giadinh.vnecdn.net/2023/11/14/Buoc-5-Thanh-pham-5-1513-1699955055.jpg?w=680&h=0&q=100&dpr=2&fit=crop&s=WkcQ7MH8PsBaXNWuFLsiGg,
123,,https://i.pinimg.com/474x/04/db/69/04db6971f6e65978d70a450be6cb8ce3.jpg,"Cách Làm Cá Kho Tộ

Nguyên liệu
• 900 gram cá ba sa
• 1 củ hành tây
• ½ muỗng canh hành tím băm
• 2 muỗng cafe hạt nêm
• ½ muỗng cafe tiêu xay
• ½ muỗng canh nước mắm
• ½ muỗng canh nước màu đường
• 4 muỗng canh nước mắm
• ½ muỗng canh nước màu đường
• ½ muỗng canh tương ớt
• 1 muỗng canh đường
• 200 ml nước dừa
• 200 ml nước lọc"
124,,https://bepmina.vn/wp-content/uploads/2021/04/ca-bop-kho-to.jpeg,
125,,https://tepbac.com/upload/news/ge_image/2018/10/ca-kho-to2_1539933522.jpg,
126,,http://nongnghiep.farmvina.com/wp-content/uploads/2018/08/cakhothitbachi.jpg,
127,,https://danviet.mediacdn.vn/296231569849192448/2022/12/24/271660094-652360422558098-7875420726856919738-n-16718467192871000728506.jpg,
128,,https://poongsankorea.vn/medias/e51/images/2022/05/ca-kho-bao-nhieu-calo-1.jpg,
129,,https://cdn.tgdd.vn/Files/2019/08/17/1188884/ca-ngu-kho-thom-man-moi-tham-vi-lam-ca-nha-an-het-noi-com-202111041440443303.jpg,
130,,https://i0.wp.com/katiestestkitchen.com/wp-content/uploads/2018/03/20180313_1930511856773367-e1521049521528.jpg?fit=1800%2C1128&ssl=1,
131,,https://cookbeo.com/media/2021/05/ca-chep-kho-dua/ca-chep-kho-dua-5x7.jpg,
132,,https://static-media-cdn.mekongasean.vn/stores/news_dataimages/mekongaseanvn/012023/23/12/mekongasean-13-1-min-9611.jpg,
133,,https://vietnamesecuisines.com/wp-content/uploads/2022/07/ca-kho-tieu-recipe.jpg,
134,,https://bepmina.vn/wp-content/uploads/2023/03/ca-nuc-kho-mat-mia-mien-trung.jpeg,
135,,https://i.vietgiaitri.com/2022/5/8/mon-ngon-cuoi-tuan-ca-nuc-kho-nuoc-dua-dam-da-dua-com-d84-6436174.jpg,
136,,https://icdn.one/upload/2020/11/13/20201113064433-97c1dcad.jpg,
137,,http://chodokho.com/upload/images/kho-ca-com.JPG,
138,,https://doiduavang.vn/wp-content/uploads/2021/05/ca-trung-kho-tieu.jpg,
139,,https://static-media-cdn.mekongasean.vn/stores/news_dataimages/mekongaseanvn/012023/23/12/mekongasean-39-2189.jpg,
140,,https://img-global.cpcdn.com/recipes/a13f909b47a4de74/1360x964cq70/ca-kho-lang-vu-d%E1%BA%A1i-recipe-main-photo.webp,
141,,https://i.pinimg.com/474x/23/ab/71/23ab7186e4d5bd8f556b836989f4bae8.jpg,
142,,https://haisanquangphong.com/upload/product/post_5-cong-thuc-lam-ca-kho-tieu-don-gian-ngon-chuan-com-me-nau-023036081022.png,
143,,https://sasaki.com.vn/wp-content/uploads/2023/11/ca-kho-tieu-xanh-01.jpg,
144,,https://bepxua.vn/wp-content/uploads/2020/07/ca-hu-kho-khom-fb.jpg,
145,,https://i.pinimg.com/474x/27/5b/8f/275b8f645b4cc8e0347e38c6c7dacc79.jpg,
146,,https://static-images.vnncdn.net/files/publish/2022/7/29/cach-kho-ca-don-gian-ma-ngon-xuat-sac-3b068da624ce41b08bd658a6b91007e4.jpg,
147,,https://cakhobakien.com/wp-content/uploads/2016/10/ca-kho-dua.jpg,
148,,"https://ik.imagekit.io/tvlk/blog/2022/05/dac-san-ha-nam-1-1024x1002.jpeg?tr=dpr-2,w-675",
149,,http://www.monngon.tv/uploads/images/images/ca-kho-to-Ha-Nam-5.jpg,
150,,https://nuocmamlegia.com/wp-content/uploads/2021/08/Cach-kho-ca-rieng-ngon.jpg,
151,,http://drinkies.vn/wp-content/uploads/2021/10/ca-kho-lang-vu-dai-la-tu-ca-gi.png,
152,,https://cakhotranluan.net/wp-content/uploads/2020/08/nieu-ca-4kg.jpg,
153,,https://cakholangvudai.com/wp-content/uploads/2021/12/ca-kho-ba-kien-181.jpg,
154,,http://file.hstatic.net/1000394081/article/ca-kho-to_f8bc6e82ba1f4ab7a8109065eaf8b4eb.jpg,
155,,https://media-cdn-v2.laodong.vn/Storage/NewsPortal/2022/11/8/1114355/Ca-Kho-Cho-Hang-Be-2.JPG,
156,,https://vntraveller.com/wp-content/uploads/2019/07/dac-san-ha-nam-1.jpg,
157,,https://cakhohoangtho.com/upload/images/cach-lam-ca-kho-ha-nam-hinh-anh-5.jpg,
158,,https://cakholangvudai.com/wp-content/uploads/2019/12/IMG_5390.jpg,
159,,https://cdn.tgdd.vn/2021/09/CookDish/cach-kho-ca-tram-den-dung-vi-lang-vu-dai-cuc-dam-da-va-don-avt-1200x676.jpg,
160,,https://i.pinimg.com/564x/08/b5/40/08b5401552d4c714e9ddcdad5d06bb04.jpg,"Cá kho tộ

Hải sản
• 650 g Fish
Nguyên liệu
• 3 cloves Garlic
• 2 Shallot, red
• 1 Spring onion
Hàng đóng hộp
• 1 tsp Chicken bouillon powder
• 3 Chili
Gia vị
• 2 tbsp Fish sauce
Bột nướng & gia vị
• 1 tsp Pepper
• 4 1/2 tbsp Sugar
Dầu và giấm
• 1 tsp Cooking oil
• 4 tbsp Oil
Chất lỏng
• 1 Us cup coconut water"
161,,https://ttol.vietnamnetjsc.vn/images/2020/10/13/09/50/ca-kho-2.jpg,
162,,https://quanangansanbay.com/uploads/2_86128.jpg,
163,,https://media.vov.vn/sites/default/files/styles/large_watermark/public/2021-02/ca_kho_vu_dai.jpg,
164,,https://scontent.fhan15-2.fna.fbcdn.net/v/t1.6435-9/121163890_137416738090271_3748294790090790089_n.png?_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_eui2=AeEtSM7FDUUJUCz0VX-WQ1cha6KQDWxxSzlropANbHFLOT5PbWGt24SBcdEc-6fCKnmwPQNIRkIgFjEL2vFKzS-0&_nc_ohc=WvKDhoZXazUQ7kNvgEv-BI9&_nc_ht=scontent.fhan15-2.fna&oh=00_AYCOiWBaJTWAEzxGQcWn2UDj8LNW4xwmbmf5N6HBiEghVg&oe=66EEC6CF,
165,,https://thucphamsach.vn/wp-content/uploads/2021/04/cach-lam-ca-basa-kho-rieng-xa.jpg,
166,,https://nieudat.vn/wp-content/uploads/2019/01/nieu-ca-kho-lang-vu-dai.jpg,
167,,https://mtcs.1cdn.vn/2023/01/18/ca-kho-lang-vu-dai.png,
168,,https://ttol.vietnamnetjsc.vn/images/2020/11/10/07/55/ca-kho-lang-vu-dai.jpg,
169,,https://cakhohoangtho.com/upload/images/ca-kho-lang-vu-dai-tai-tp-ho-chi-minh(7).jpg,
170,,https://cdn-www.vinid.net/66a4833b-ca-kho-to.jpg,
171,,https://i.ytimg.com/vi/BfD1KwGwkqA/maxresdefault.jpg,
172,,https://cdn.tgdd.vn/Files/2020/10/19/1300192/kho-ca-3-lua-bi-quyet-cho-mon-ca-kho-tuyet-hao-thit-ca-chac-dam-da-va-khong-tanh-202201051444195474.jpg,
173,,https://unimall.vn/public/uploads/images/blog/nau-nhanh-chuan-vi-voi-gia-vi-hoan-chinh-ca-kho-01.jpg,"Giữa biết bao cao lương mỹ vị thì cá kho vẫn luôn là món ăn ưa thích trong mâm cơm của nhiều gia đình. Tuy là món ăn dân dã nhưng để nấu được nồi cá kho đậm đà đưa cơm không hề đơn giản. Món cá kho đúng chuẩn phải có màu vàng nâu đẹp mắt, thịt cá vẫn giữ được độ chắc nhất định, không bị nát hay bở. Khi thưởng thức món ăn sẽ dậy mùi thơm của các gia vị như hành tím, gừng, riềng, ớt,... đặc biệt không còn mùi tanh của cá."
174,,https://unimall.vn/public/uploads/images/blog/nau-nhanh-chuan-vi-voi-gia-vi-hoan-chinh-ca-kho-02.jpg,
175,,https://i.pinimg.com/564x/eb/f3/89/ebf389cc354cffc49538c48048e3ff55.jpg,
